zipcode,price
75020.0,$65.00
75009,$80.00
75020,$110.00
75006.0,$300.00
75018.0,$55.00
75009,$129.00
75018.0,$85.00
75014.0,$70.00
75006,$57.00
75004,$70.00
75009.0,$300.00
75002,$230.00
75015.0,$55.00
75018,$50.00
75013,$52.00
75020,$60.00
75004,$179.00
75010,$40.00
75013.0,$120.00
75014.0,$40.00
75019,$130.00
75002,$140.00
75009.0,$39.00
75011,$70.00
75009,$62.00
75019.0,$75.00
75020,$117.00
75016.0,$52.00
75007,$44.00
75020.0,$55.00
75011.0,$43.00
75001.0,$275.00
75007.0,$55.00
75010,$87.00
75012,$45.00
75018,$200.00
75009,$120.00
75017,$249.00
75014.0,$29.00
75018.0,$60.00
75013,$85.00
75018,$45.00
75014,$50.00
75018.0,$129.00
75009.0,$84.00
75004.0,$75.00
75009.0,$65.00
75018,$42.00
75008.0,$140.00
75006,$79.00
75010.0,$125.00
,$150.00
75018,$65.00
75005.0,$58.00
75015,$65.00
75010.0,$65.00
75013,$82.00
75011,$65.00
75018.0,$54.00
75003,$200.00
75009,$150.00
75020.0,$23.00
75010,$70.00
75010.0,$75.00
75018.0,$89.00
75009,$150.00
75008,$755.00
75003.0,$148.00
75018,$30.00
75020.0,$43.00
75011.0,$135.00
75004.0,$65.00
75015,$70.00
75013,$15.00
75007,$75.00
75013,$80.00
75004.0,$160.00
75018.0,$84.00
75014,$76.00
75007.0,$87.00
75019,$75.00
75016.0,$85.00
75007.0,$80.00
75005.0,$62.00
75002.0,$100.00
75010,$45.00
75017.0,$75.00
75116,$70.00
75020,$70.00
75011.0,$120.00
75016,$120.00
75020.0,$40.00
,$75.00
75116.0,$92.00
75009,$140.00
75116.0,$10.00
75116,$35.00
75017.0,$150.00
75020,$80.00
75010,$30.00
75015,$500.00
75009.0,$80.00
75015.0,$90.00
75010.0,$21.00
75005.0,$100.00
75001,$79.00
75011.0,$80.00
75018,$115.00
75007,$91.00
75010,$59.00
75020,$100.00
75018.0,$60.00
75011.0,$113.00
75009.0,$111.00
75018,$50.00
75011.0,$60.00
75013,$60.00
75011.0,$80.00
75018,$41.00
75018,$100.00
75007,$86.00
75004.0,$25.00
75004.0,$80.00
75017,$230.00
75009,$200.00
75009,$50.00
75015,$65.00
75015,$120.00
75015,$200.00
75001.0,$100.00
75009,$80.00
75003,$166.00
75017,$65.00
,$75.00
75011.0,$207.00
75018.0,$70.00
75005,$80.00
,$70.00
75015.0,$130.00
75009.0,$95.00
75012.0,$55.00
75019.0,$95.00
75003.0,$175.00
75019,$55.00
75010.0,$190.00
75020.0,$50.00
75019.0,$60.00
75011.0,$70.00
75012,$69.00
75011,$90.00
75013,$85.00
75011.0,$110.00
75014,$50.00
75015.0,$125.00
75116.0,$55.00
75007,$642.00
75008.0,$100.00
75116,$295.00
75018.0,$79.00
75001,$110.00
75017,$55.00
75002,$84.00
75017,$50.00
75012.0,$110.00
75018.0,$38.00
75015,$69.00
75018.0,$35.00
75015.0,$40.00
75011,$57.00
75010.0,$80.00
75017,$79.00
75008.0,$350.00
75012,$45.00
75013.0,$33.00
75001.0,$110.00
75013,$100.00
75010,$40.00
75010,$80.00
75018,$36.00
75017,$58.00
75010,$75.00
75006,$90.00
75010,$50.00
75014,$80.00
75012.0,$60.00
75007,$550.00
75116.0,$35.00
75018,$65.00
75015.0,$46.00
75015.0,$145.00
75011.0,$64.00
75007,$123.00
75004.0,$93.00
75003,$69.00
75116,$200.00
75005.0,$50.00
75017,$310.00
75020.0,$90.00
75005.0,$75.00
75007.0,$199.00
75016.0,$86.00
75016.0,$60.00
75011,$50.00
75018.0,$47.00
75011,$79.00
75019.0,$80.00
75003.0,$130.00
75018,$75.00
75011.0,$45.00
,$170.00
75006.0,$55.00
75016.0,$466.00
75020,$100.00
75010.0,$79.00
75006,$169.00
75017.0,$86.00
75020.0,$55.00
,$160.00
75017.0,$75.00
75010.0,$40.00
75018.0,$139.00
75002.0,$153.00
75011,$55.00
75011,$50.00
75011.0,$80.00
75018,$109.00
75015.0,$120.00
75001.0,$120.00
75002,$42.00
75008,$60.00
75014.0,$99.00
75003,$55.00
75010,$60.00
75007,$300.00
75011,$59.00
75011,$65.00
75116.0,$79.00
75019.0,$85.00
75017,$106.00
75017.0,$40.00
75005.0,$218.00
75017,$95.00
75012.0,$79.00
75018.0,$55.00
75007.0,$40.00
-- default zip code --,$542.00
75019,$40.00
75011.0,$100.00
75005.0,$125.00
75006,$70.00
75019.0,$30.00
75010,$80.00
75006.0,$211.00
75015,$47.00
75018.0,$75.00
75002,$100.00
75020,$70.00
75018.0,$90.00
75010,$45.00
75017,$45.00
75017.0,$27.00
75017.0,$150.00
75014,$130.00
75010,$100.00
75014.0,$70.00
75017.0,$90.00
75017.0,$180.00
75017,$35.00
75015,$60.00
75020,$86.00
75003,$200.00
75008.0,$60.00
75002,$178.00
75019.0,$35.00
75017,$58.00
75018,$72.00
75020.0,$56.00
75011,$39.00
75008,$140.00
75004.0,$50.00
75018,$80.00
75017.0,$135.00
75015,$120.00
75003.0,$120.00
75010,$109.00
75019,$85.00
75004.0,$124.00
75018.0,$100.00
75004.0,$57.00
75008.0,$125.00
75005.0,$108.00
75015,$60.00
75015,$75.00
75003.0,$110.00
75020,$65.00
75116.0,$89.00
75014.0,$125.00
75015,$64.00
75010,$39.00
75002.0,$75.00
75018.0,$35.00
75016,$35.00
75009,$50.00
75011,$140.00
75014.0,$65.00
75020,$90.00
75013,$38.00
75019,$45.00
75019.0,$40.00
75010.0,$65.00
75015.0,$80.00
75005,$75.00
75015,$0.00
75011.0,$60.00
75015,$100.00
75009,$60.00
75014.0,$100.00
75017.0,$90.00
75003.0,$180.00
75011.0,$45.00
75017.0,$80.00
75009.0,$40.00
,$60.00
75018,$230.00
75017.0,$67.00
75016.0,$31.00
75011,$85.00
75017,$38.00
75015,$80.00
75011.0,$58.00
75006,$200.00
75018.0,$60.00
75009,$71.00
75003.0,$55.00
75020,$31.00
75020,$60.00
75013.0,$36.00
75013.0,$69.00
75003.0,$90.00
75006,$45.00
75011,$45.00
75005.0,$80.00
75005.0,$65.00
75018.0,$60.00
75009,$53.00
75005,$150.00
,$50.00
75020.0,$35.00
75017.0,$40.00
75020.0,$60.00
75019.0,$50.00
75004.0,$85.00
75003,$62.00
,$90.00
75002.0,$99.00
75001.0,$155.00
75014.0,$304.00
75014.0,$115.00
75004.0,$69.00
75019.0,$50.00
75003,$60.00
75003,$89.00
75001.0,$89.00
75015,$80.00
75015.0,$140.00
75002,$120.00
75018.0,$170.00
75010,$70.00
75011,$54.00
75011.0,$42.00
75003.0,$155.00
75014.0,$45.00
75019.0,$80.00
75020.0,$95.00
75011,$69.00
75017.0,$70.00
75002,$85.00
75020.0,$60.00
75015.0,$149.00
75011.0,$80.00
75011,$75.00
75003.0,$109.00
75013,$85.00
75010.0,$50.00
75019,$60.00
75116,$600.00
75019,$90.00
75016,$125.00
75005,$120.00
75014.0,$290.00
75014,$35.00
75014,$150.00
75116,$120.00
75011.0,$59.00
75014,$40.00
75010,$88.00
75014.0,$65.00
75011,$65.00
75020,$98.00
75018.0,$70.00
75011.0,$47.00
75011,$49.00
75011.0,$94.00
75020.0,$35.00
75013.0,$70.00
75015.0,$70.00
75012.0,$70.00
75018,$85.00
75116,$130.00
75018.0,$75.00
75014.0,$60.00
92170,$40.00
75015.0,$90.00
75019,$70.00
75015.0,$75.00
75014.0,$120.00
75013.0,$49.00
75010.0,$50.00
75018.0,$85.00
75005.0,$79.00
92100,$80.00
75004,$63.00
75019,$35.00
75004.0,$95.00
75017.0,$29.00
75010.0,$75.00
75013.0,$50.00
75018.0,$90.00
75011.0,$40.00
75011,$60.00
75011,$95.00
75011,$70.00
75020,$110.00
75018,$70.00
75015,$120.00
75001,$120.00
75018.0,$28.00
75020,$52.00
75019.0,$40.00
75015.0,$50.00
75116.0,$160.00
75006,$405.00
75010.0,$40.00
75002.0,$100.00
75011.0,$59.00
75017.0,$45.00
75012.0,$35.00
75018.0,$73.00
75019,$55.00
75011.0,$70.00
75011.0,$60.00
75005,$37.00
75012.0,$80.00
75017.0,$65.00
75011.0,$75.00
75015.0,$110.00
75016,$90.00
75009,$88.00
75003,$100.00
75003.0,$127.00
75017,$120.00
92200,$180.00
75015.0,$80.00
75018.0,$110.00
75012.0,$140.00
75017.0,$50.00
75012,$75.00
75011.0,$200.00
75012.0,$50.00
75017.0,$50.00
75011,$55.00
75020,$55.00
75010,$76.00
92100.0,$40.00
75011.0,$70.00
75003.0,$60.00
75010,$150.00
75011,$50.00
75013,$46.00
75006,$90.00
75008.0,$701.00
75015.0,$140.00
75002,$134.00
75017,$200.00
75020.0,$48.00
75004,$45.00
75116,$100.00
75018,$25.00
75009.0,$65.00
75006,$59.00
75018,$70.00
75015,$62.00
75017,$45.00
75003.0,$65.00
75012.0,$50.00
75004.0,$350.00
75018.0,$68.00
75015,$99.00
75011.0,$198.00
75017,$105.00
75017.0,$49.00
75016,$99.00
75015.0,$50.00
75020,$75.00
92600,$65.00
75011.0,$59.00
,$65.00
75116,$171.00
75020.0,$75.00
75020.0,$50.00
75006.0,$50.00
75116.0,$45.00
75003.0,$180.00
75018.0,$125.00
75008.0,$120.00
75006.0,$140.00
75116.0,$80.00
75005.0,$70.00
75001.0,$89.00
75002.0,$90.00
75011.0,$60.00
75016.0,$45.00
75011.0,$70.00
75010,$170.00
75010,$39.00
75002.0,$70.00
75010,$72.00
75008.0,$170.00
75018.0,$76.00
75015.0,$280.00
75009.0,$100.00
75013,$159.00
75019.0,$43.00
75116.0,$119.00
75004,$35.00
75003,$75.00
75019,$34.00
75019,$120.00
75020,$45.00
75018,$60.00
75010.0,$60.00
75013.0,$60.00
75016,$285.00
75018.0,$45.00
75019.0,$105.00
75018.0,$95.00
92120.0,$58.00
75003.0,$700.00
75002,$155.00
75007,$90.00
75006.0,$85.00
75008,$112.00
75007,$120.00
75018.0,$70.00
75003.0,$149.00
75018,$160.00
75018.0,$40.00
75116,$235.00
75010.0,$95.00
75010.0,$120.00
75001.0,$70.00
75015,$160.00
75018.0,$60.00
75015.0,$149.00
75017,$39.00
75003,$69.00
75018.0,$47.00
75009,$95.00
75011,$40.00
75009,$80.00
75014.0,$55.00
75009,$120.00
75009,$55.00
75004.0,$230.00
75008.0,$350.00
75008,$140.00
75015,$255.00
75019,$79.00
75018.0,$57.00
,$80.00
75006,$508.00
75005,$600.00
75019.0,$66.00
75018.0,$55.00
75006.0,$850.00
75016,$80.00
75017,$47.00
75014,$60.00
75019.0,$80.00
75018,$60.00
75019.0,$44.00
75015.0,$69.00
75015.0,$59.00
75012.0,$70.00
75002,$220.00
75011,$50.00
75019.0,$70.00
75017,$120.00
75002,$59.00
75005,$80.00
75010,$35.00
75011.0,$140.00
75018,$75.00
75003.0,$149.00
75019,$38.00
75018.0,$99.00
75004,$81.00
75017,$150.00
75016,$32.00
75016,$65.00
75019,$35.00
75002,$89.00
75018.0,$119.00
75018,$33.00
75019,$55.00
75018.0,$55.00
75018,$44.00
75018.0,$100.00
75010.0,$35.00
75012.0,$54.00
75010.0,$55.00
75015,$64.00
75004,$200.00
75003.0,$101.00
75002,$470.00
75011,$84.00
75009.0,$55.00
75003,$95.00
75006.0,$102.00
75011.0,$105.00
75005.0,$100.00
75018.0,$120.00
75017.0,$80.00
75016,$149.00
75005,$81.00
75004.0,$100.00
75018.0,$35.00
75009.0,$50.00
75020.0,$40.00
75015,$111.00
75003.0,$70.00
75013,$75.00
75010,$70.00
75018,$39.00
75017,$44.00
75019.0,$45.00
75019.0,$100.00
75010.0,$95.00
75018,$75.00
75116.0,$150.00
75011.0,$69.00
75007,$85.00
75007.0,$118.00
75011.0,$49.00
75018.0,$70.00
75005,$89.00
75011.0,$130.00
75020,$59.00
75011,$56.00
75009,$45.00
75004.0,$180.00
75018,$100.00
75012,$45.00
75011,$60.00
75012.0,$139.00
75001,$100.00
75004.0,$90.00
75018.0,$70.00
75016,$129.00
75017.0,$80.00
75019.0,$500.00
75018.0,$90.00
75019,$55.00
75011,$89.00
75010,$80.00
75013.0,$67.00
75003,$150.00
75018,$20.00
75020,$30.00
75005,$85.00
75017,$70.00
75017,$500.00
75006,$300.00
75001,$70.00
75011.0,$78.00
75009,$95.00
75015.0,$55.00
75003,$205.00
75020.0,$90.00
75013,$80.00
75005.0,$100.00
75018,$60.00
75007,$150.00
75015,$65.00
75013,$45.00
75005.0,$250.00
75017.0,$35.00
75011.0,$55.00
75011.0,$30.00
75006.0,$142.00
75018,$80.00
75013.0,$150.00
75006.0,$60.00
75009,$80.00
75015,$250.00
,$50.00
75009.0,$109.00
75020,$34.00
75014,$75.00
75014.0,$100.00
75011.0,$55.00
75010.0,$60.00
75003,$350.00
75015,$55.00
75011,$40.00
75010.0,$45.00
75019,$60.00
75001.0,$350.00
75005,$45.00
75015,$60.00
75003.0,$230.00
75010.0,$105.00
75015,$40.00
75003.0,$65.00
75011.0,$60.00
75019.0,$99.00
75014,$52.00
75011,$70.00
75014,$52.00
75003,$46.00
75014,$100.00
75008,$80.00
75012,$37.00
75011.0,$92.00
75006.0,$68.00
75015,$90.00
75004.0,$270.00
75009.0,$120.00
75010.0,$60.00
75015,$75.00
75018,$55.00
75011,$40.00
75020,$50.00
75008.0,$300.00
75008,$120.00
75018,$80.00
75018,$75.00
75019,$20.00
75018.0,$97.00
75011.0,$60.00
75006,$90.00
75009,$70.00
75011.0,$40.00
75010.0,$130.00
75012.0,$65.00
75018,$89.00
75018.0,$149.00
75001,$85.00
75019.0,$130.00
75009,$90.00
75001,$250.00
75018,$69.00
75018.0,$80.00
75005,$150.00
75016,$250.00
75018,$40.00
75010,$250.00
75002,$95.00
75008,$499.00
75017,$69.00
75012.0,$100.00
75012.0,$45.00
75010,$200.00
75015,$219.00
75003.0,$69.00
75002,$80.00
75020,$35.00
75018.0,$100.00
75014.0,$85.00
75019,$34.00
,$70.00
75116.0,$36.00
75018.0,$45.00
75016,$34.00
75010.0,$150.00
75011.0,$92.00
75020,$170.00
75015,$60.00
75017.0,$220.00
75019.0,$64.00
75012,$10.00
75005,$240.00
75005.0,$125.00
75012,$150.00
75019.0,$49.00
75003.0,$145.00
75007.0,$100.00
75016,$80.00
75019.0,$60.00
75019,$67.00
75015,$45.00
75003.0,$129.00
75018.0,$40.00
75018.0,$55.00
75011.0,$60.00
75015.0,$60.00
75002.0,$65.00
75019.0,$50.00
75017,$93.00
75003.0,$69.00
75009.0,$29.00
75002.0,$130.00
75016,$100.00
75012,$120.00
75010.0,$515.00
75017.0,$100.00
75013.0,$100.00
75017.0,$90.00
75017.0,$60.00
75011,$63.00
75011,$30.00
75020,$240.00
75013,$32.00
75009.0,$26.00
75011.0,$35.00
75014.0,$70.00
75017.0,$54.00
75018,$58.00
75016.0,$55.00
75017.0,$49.00
75020.0,$50.00
75018.0,$125.00
75015,$200.00
75003.0,$100.00
75019.0,$65.00
75012.0,$70.00
75011,$50.00
75020,$269.00
75012,$72.00
75017.0,$80.00
75019.0,$55.00
75017.0,$54.00
75010,$40.00
75011.0,$95.00
75018.0,$95.00
75017,$90.00
75019.0,$80.00
75011,$95.00
75019,$70.00
75013,$95.00
75010,$130.00
75013,$45.00
75011.0,$60.00
75018.0,$40.00
75002.0,$204.00
75009.0,$95.00
75015,$70.00
75017.0,$50.00
75018.0,$120.00
75010.0,$80.00
75014.0,$75.00
75009,$110.00
75019.0,$34.00
75012.0,$47.00
75019.0,$20.00
75018,$50.00
75018.0,$60.00
75010.0,$52.00
75015,$69.00
75020.0,$35.00
75007,$85.00
75008,$200.00
75008,$75.00
75015.0,$90.00
75011,$285.00
75018.0,$35.00
75020.0,$80.00
75019.0,$60.00
75004,$50.00
75003.0,$229.00
75011.0,$80.00
75007,$150.00
75011.0,$60.00
75019.0,$39.00
75018,$62.00
75018.0,$60.00
75018.0,$55.00
75017,$60.00
75116.0,$90.00
75005,$109.00
75019,$40.00
75011.0,$45.00
75004.0,$75.00
75011,$41.00
75014,$40.00
75015,$105.00
75015,$60.00
75018.0,$75.00
75013,$86.00
75015.0,$60.00
75004.0,$115.00
75002.0,$79.00
75005,$80.00
75018.0,$70.00
75018,$45.00
75015,$120.00
75013.0,$45.00
75008,$90.00
75002,$60.00
75002.0,$185.00
75006.0,$255.00
75001,$260.00
75020.0,$80.00
75011,$44.00
75012.0,$72.00
75020.0,$48.00
75007.0,$200.00
75007,$335.00
75010.0,$59.00
75013.0,$40.00
75009,$190.00
75008.0,$350.00
75011.0,$50.00
75011.0,$115.00
75005,$70.00
,$37.00
75013.0,$40.00
75015.0,$75.00
75004.0,$150.00
75010,$95.00
75018,$90.00
75009.0,$170.00
75020.0,$30.00
75003.0,$145.00
75011,$45.00
75015,$150.00
75019.0,$50.00
75012,$130.00
75007.0,$65.00
75011.0,$35.00
75020,$45.00
75020.0,$79.00
75009,$105.00
75019,$55.00
75018,$50.00
75020.0,$85.00
75012,$60.00
92300,$89.00
75015.0,$65.00
75012.0,$110.00
75009,$106.00
75011.0,$73.00
75012.0,$140.00
75019,$80.00
75017.0,$59.00
75011,$58.00
75018,$85.00
75018.0,$78.00
75116,$63.00
75009,$38.00
75020.0,$60.00
75008,$150.00
75010,$50.00
75017.0,$119.00
75013,$33.00
75010.0,$75.00
75017.0,$50.00
75020,$38.00
75016.0,$200.00
75116,$55.00
75011.0,$140.00
75014.0,$98.00
75018,$70.00
75020.0,$58.00
75019.0,$69.00
75011,$290.00
75015,$249.00
,$67.00
75019,$44.00
75011,$174.00
75007,$150.00
75018.0,$105.00
75012,$30.00
75018.0,$45.00
75016,$33.00
-- default zip code --,$656.00
75018,$100.00
75013.0,$35.00
75006,$125.00
75011,$130.00
75012.0,$45.00
75016.0,$69.00
75018.0,$79.00
75010.0,$99.00
75015,$230.00
75116.0,$60.00
75116.0,$900.00
75013.0,$39.00
75018,$60.00
75015,$80.00
75016.0,$550.00
75017,$39.00
75010,$165.00
75003,$150.00
75009.0,$60.00
75014,$32.00
75002.0,$105.00
75016,$75.00
75007.0,$75.00
75006,$50.00
75010.0,$50.00
75015.0,$49.00
75016,$120.00
75116,$160.00
75009.0,$110.00
75013.0,$55.00
75018,$160.00
75004.0,$79.00
75018.0,$58.00
75001.0,$149.00
75018.0,$60.00
75008.0,$900.00
75018.0,$35.00
75008.0,$98.00
75010.0,$75.00
75011,$120.00
75010.0,$32.00
75010.0,$90.00
75010.0,$64.00
75017,$70.00
75011.0,$85.00
75005.0,$160.00
75018,$145.00
75015,$50.00
75013,$45.00
75002.0,$86.00
75017.0,$69.00
75018.0,$100.00
75017.0,$115.00
75116.0,$179.00
75015.0,$119.00
75018.0,$250.00
75018.0,$70.00
75012.0,$55.00
75020.0,$30.00
75003,$45.00
75005,$190.00
75011.0,$60.00
75011,$60.00
75008,$170.00
75005,$50.00
,$89.00
75010,$70.00
75015.0,$92.00
75006,$100.00
75003.0,$55.00
75014.0,$60.00
75004,$266.00
75014.0,$94.00
75011,$65.00
75015,$85.00
75015.0,$70.00
75018,$60.00
75004,$165.00
75002,$49.00
75017,$55.00
75016.0,$300.00
75002,$100.00
75013.0,$30.00
75007,$72.00
75011,$120.00
75017.0,$89.00
75007.0,$500.00
75011.0,$70.00
75015,$60.00
75017,$150.00
75020.0,$47.00
75008.0,$350.00
75004.0,$145.00
75001,$500.00
75005,$99.00
75009,$99.00
75015.0,$69.00
75010.0,$53.00
75011,$55.00
75116.0,$139.00
75012.0,$70.00
,$40.00
75011,$60.00
75006,$70.00
75018.0,$60.00
75017,$130.00
75010.0,$85.00
75010,$100.00
75116.0,$110.00
75008,$130.00
75001.0,$88.00
75011.0,$45.00
,$58.00
75001.0,$180.00
75010,$45.00
75003.0,$115.00
75010.0,$59.00
75018.0,$50.00
75010.0,$95.00
75018,$62.00
75006,$73.00
75020.0,$90.00
,$45.00
75004,$137.00
75019.0,$30.00
75004,$60.00
75009,$45.00
75018,$27.00
75014,$45.00
75019.0,$35.00
75019,$40.00
75005.0,$60.00
75010.0,$100.00
75010,$200.00
75019,$45.00
75011.0,$70.00
75009.0,$90.00
75020,$50.00
75011.0,$100.00
75015.0,$70.00
75017,$55.00
75017.0,$68.00
75010,$60.00
75002.0,$220.00
75016.0,$47.00
75019.0,$115.00
75014,$75.00
75005.0,$80.00
75004,$199.00
75010.0,$26.00
75013.0,$51.00
75007,$349.00
75011.0,$46.00
75015,$45.00
75008.0,$96.00
75009,$77.00
75018.0,$70.00
75006,$70.00
75009.0,$60.00
75011,$27.00
75017.0,$63.00
75006.0,$200.00
-- default zip code --,$485.00
75011,$52.00
75014.0,$173.00
75019.0,$33.00
75016,$200.00
75020.0,$65.00
75013,$54.00
75018.0,$45.00
75014,$150.00
75010,$120.00
75005,$186.00
75019.0,$120.00
75009,$79.00
75004.0,$150.00
75116.0,$210.00
75018,$150.00
75008.0,$150.00
75005.0,$79.00
75010.0,$50.00
75017.0,$24.00
75011,$70.00
75010.0,$60.00
75001,$139.00
75016.0,$140.00
75012,$125.00
75015.0,$95.00
75006.0,$200.00
75017.0,$44.00
75011,$42.00
75007.0,$450.00
75002,$50.00
75009.0,$46.00
75016.0,$100.00
75116,$230.00
75020.0,$65.00
75020,$100.00
75001.0,$120.00
75017.0,$140.00
75015.0,$80.00
75018.0,$100.00
75018,$80.00
75008,$300.00
75019.0,$47.00
75020,$40.00
75018,$80.00
75006,$160.00
75009.0,$150.00
75003.0,$54.00
75014.0,$94.00
75017.0,$31.00
75017.0,$52.00
75016,$110.00
75018,$30.00
75016.0,$75.00
75003.0,$77.00
75011.0,$67.00
75005.0,$89.00
95170,$14.00
75018.0,$45.00
75008,$92.00
75018,$50.00
75011,$150.00
75002.0,$131.00
75017,$71.00
75116,$40.00
75018.0,$89.00
75004,$79.00
75016,$60.00
75003.0,$150.00
75016,$99.00
75003.0,$900.00
75009.0,$145.00
75002,$90.00
75003.0,$70.00
75010.0,$130.00
75018.0,$200.00
75018.0,$150.00
75005.0,$80.00
75012.0,$45.00
75009,$130.00
75010,$120.00
75020.0,$50.00
75018.0,$175.00
75002,$60.00
75004.0,$100.00
75011,$70.00
75018.0,$75.00
75020.0,$69.00
75009,$200.00
75017.0,$199.00
75016.0,$130.00
75020.0,$100.00
75003,$109.00
75018,$110.00
75002,$100.00
75003,$35.00
75006.0,$250.00
75010,$70.00
75015,$45.00
75001.0,$145.00
75020.0,$28.00
,$311.00
75006,$200.00
